itemId,simScore,hotLevel,category,pId
item1141,1,1141,1,1 
item1142,1,1142,1,1 
item1143,1,1143,1,1 
item1144,1,1144,1,1 
item1145,1,1145,1,1 
item1146,1,1146,1,1 
item1147,1,1147,1,1 
item1148,1,1148,1,1 
item1149,1,1149,1,1 
item1150,1,1150,1,1 
item1151,1,1151,1,1 
item1152,1,1152,1,1 
item1153,1,1153,1,1 
item1154,1,1154,1,1 
item1155,1,1155,1,1 
item1156,1,1156,1,1 
item1157,1,1157,1,1 
item1158,1,1158,1,1 
item1159,1,1159,1,1 
item1160,1,1160,1,1 
item1161,1,1161,1,1 
item1162,1,1162,1,1 
item1163,1,1163,1,1 
item1164,1,1164,1,1 
item1165,1,1165,1,1 
item1166,1,1166,1,1 
item1167,1,1167,1,1 
item1168,1,1168,1,1 
item1169,1,1169,1,1 
item1170,1,1170,1,1 
item1171,1,1171,1,1 
item1172,1,1172,1,1 
item1173,1,1173,1,1 
item1174,1,1174,1,1 
item1175,1,1175,1,1 
item1176,1,1176,1,1 
item1177,1,1177,1,1 
item1178,1,1178,1,1 
item1179,1,1179,1,1 
item1180,1,1180,1,1 
item1181,1,1181,1,1 
item1182,1,1182,1,1 
item1183,1,1183,1,1 
item1184,1,1184,1,1 
item1185,1,1185,1,1 
item1186,1,1186,1,1 
item1187,1,1187,1,1 
item1188,1,1188,1,1 
item1189,1,1189,1,1 
item1190,1,1190,1,1 
item1191,1,1191,1,1 
item1192,1,1192,1,1 
item1193,1,1193,1,1 
item1194,1,1194,1,1 
item1195,1,1195,1,1 
item1196,1,1196,1,1 
item1197,1,1197,1,1 
item1198,1,1198,1,1 
item1199,1,1199,1,1 
item1200,1,1200,1,1 
item1201,1,1201,1,1 
item1202,1,1202,1,1 
item1203,1,1203,1,1 
item1204,1,1204,1,1 
item1205,1,1205,1,1 
item1206,1,1206,1,1 
item1207,1,1207,1,1 
item1208,1,1208,1,1 
item1209,1,1209,1,1 
item1210,1,1210,1,1 
item1211,1,1211,1,1 
item1212,1,1212,1,1 
item1213,1,1213,1,1 
item1214,1,1214,1,1 
item1215,1,1215,1,1 
item1216,1,1216,1,1 
item1217,1,1217,1,1 
item1218,1,1218,1,1 
item1219,1,1219,1,1 
item1220,1,1220,1,1 
item1221,1,1221,1,1 
item1222,1,1222,1,1 
item1223,1,1223,1,1 
item1224,1,1224,1,1 
item1225,1,1225,1,1 
item1226,1,1226,1,1 
item1227,1,1227,1,1 
item1228,1,1228,1,1 
item1229,1,1229,1,1 
item1230,1,1230,1,1 
item1231,1,1231,1,1 
item1232,1,1232,1,1 
item1233,1,1233,1,1 
item1234,1,1234,1,1 
item1235,1,1235,1,1 
item1236,1,1236,1,1 
item1237,1,1237,1,1 
item1238,1,1238,1,1 
item1239,1,1239,1,1 
item1240,1,1240,1,1 
item1241,1,1241,1,1 
item1242,1,1242,1,1 
item1243,1,1243,1,1 
item1244,1,1244,1,1 
item1245,1,1245,1,1 
item1246,1,1246,1,1 
item1247,1,1247,1,1 
item1248,1,1248,1,1 
item1249,1,1249,1,1 
item1250,1,1250,1,1 
item1251,1,1251,1,1 
item1252,1,1252,1,1 
item1253,1,1253,1,1 
item1254,1,1254,1,1 
item1255,1,1255,1,1 
item1256,1,1256,1,1 
item1257,1,1257,1,1 
item1258,1,1258,1,1 
item1259,1,1259,1,1 
item1260,1,1260,1,1 
item1261,1,1261,1,1 
item1262,1,1262,1,1 
item1263,1,1263,1,1 
item1264,1,1264,1,1 
item1265,1,1265,1,1 
item1266,1,1266,1,1 
item1267,1,1267,1,1 
item1268,1,1268,1,1 
item1269,1,1269,1,1 
item1270,1,1270,1,1 
item1271,1,1271,1,1 
item1272,1,1272,1,1 
item1273,1,1273,1,1 
item1274,1,1274,1,1 
item1275,1,1275,1,1 
item1276,1,1276,1,1 
item1277,1,1277,1,1 
item1278,1,1278,1,1 
item1279,1,1279,1,1 
item1280,1,1280,1,1 
item1281,1,1281,1,1 
item1282,1,1282,1,1 
item1283,1,1283,1,1 
item1284,1,1284,1,1 
item1285,1,1285,1,1 
item1286,1,1286,1,1 
item1287,1,1287,1,1 
item1288,1,1288,1,1 
item1289,1,1289,1,1 
item1290,1,1290,1,1 
item1291,1,1291,1,1 
item1292,1,1292,1,1 
item1293,1,1293,1,1 
item1294,1,1294,1,1 
item1295,1,1295,1,1 
item1296,1,1296,1,1 
item1297,1,1297,1,1 
item1298,1,1298,1,1 
item1299,1,1299,1,1 
item1300,1,1300,1,1 
item1301,1,1301,1,1 
item1302,1,1302,1,1 
item1303,1,1303,1,1 
item1304,1,1304,1,1 
item1305,1,1305,1,1 
item1306,1,1306,1,1 
item1307,1,1307,1,1 
item1308,1,1308,1,1 
item1309,1,1309,1,1 
item1310,1,1310,1,1 
item1311,1,1311,1,1 
item1312,1,1312,1,1 
item1313,1,1313,1,1 
item1314,1,1314,1,1 
item1315,1,1315,1,1 
item1316,1,1316,1,1 
item1317,1,1317,1,1 
item1318,1,1318,1,1 
item1319,1,1319,1,1 
item1320,1,1320,1,1 
item1321,1,1321,1,1 
item1322,1,1322,1,1 
item1323,1,1323,1,1 
item1324,1,1324,1,1 
item1325,1,1325,1,1 
item1326,1,1326,1,1 
item1327,1,1327,1,1 
item1328,1,1328,1,1 
item1329,1,1329,1,1 
item1330,1,1330,1,1 
item1331,1,1331,1,1 
item1332,1,1332,1,1 
item1333,1,1333,1,1 
item1334,1,1334,1,1 
item1335,1,1335,1,1 
item1336,1,1336,1,1 
item1337,1,1337,1,1 
item1338,1,1338,1,1 
item1339,1,1339,1,1 
item1340,1,1340,1,1 
item1341,1,1341,1,1 
item1342,1,1342,1,1 
item1343,1,1343,1,1 
item1344,1,1344,1,1 
item1345,1,1345,1,1 
item1346,1,1346,1,1 
item1347,1,1347,1,1 
item1348,1,1348,1,1 
item1349,1,1349,1,1 
item1350,1,1350,1,1 
item1351,1,1351,1,1 
item1352,1,1352,1,1 
item1353,1,1353,1,1 
item1354,1,1354,1,1 
item1355,1,1355,1,1 
item1356,1,1356,1,1 
item1357,1,1357,1,1 
item1358,1,1358,1,1 
item1359,1,1359,1,1 
item1360,1,1360,1,1 
item1361,1,1361,1,1 
item1362,1,1362,1,1 
item1363,1,1363,1,1 
item1364,1,1364,1,1 
item1365,1,1365,1,1 
item1366,1,1366,1,1 
item1367,1,1367,1,1 
item1368,1,1368,1,1 
item1369,1,1369,1,1 
item1370,1,1370,1,1 
item1371,1,1371,1,1 
item1372,1,1372,1,1 
item1373,1,1373,1,1 
item1374,1,1374,1,1 
item1375,1,1375,1,1 
item1376,1,1376,1,1 
item1377,1,1377,1,1 
item1378,1,1378,1,1 
item1379,1,1379,1,1 
item1380,1,1380,1,1 
item1381,1,1381,1,1 
item1382,1,1382,1,1 
item1383,1,1383,1,1 
item1384,1,1384,1,1 
item1385,1,1385,1,1 
item1386,1,1386,1,1 
item1387,1,1387,1,1 
item1388,1,1388,1,1 
item1389,1,1389,1,1 
item1390,1,1390,1,1 
item1391,1,1391,1,1 
item1392,1,1392,1,1 
item1393,1,1393,1,1 
item1394,1,1394,1,1 
item1395,1,1395,1,1 
item1396,1,1396,1,1 
item1397,1,1397,1,1 
item1398,1,1398,1,1 
item1399,1,1399,1,1 
item1400,1,1400,1,1 
item1401,1,1401,1,1 
item1402,1,1402,1,1 
item1403,1,1403,1,1 
item1404,1,1404,1,1 
item1405,1,1405,1,1 
item1406,1,1406,1,1 
item1407,1,1407,1,1 
item1408,1,1408,1,1 
item1409,1,1409,1,1 
item1410,1,1410,1,1 
item1411,1,1411,1,1 
item1412,1,1412,1,1 
item1413,1,1413,1,1 
item1414,1,1414,1,1 
item1415,1,1415,1,1 
item1416,1,1416,1,1 
item1417,1,1417,1,1 
item1418,1,1418,1,1 
item1419,1,1419,1,1 
item1420,1,1420,1,1 
item1421,1,1421,1,1 
item1422,1,1422,1,1 
item1423,1,1423,1,1 
item1424,1,1424,1,1 
item1425,1,1425,1,1 
item1426,1,1426,1,1 
item1427,1,1427,1,1 
item1428,1,1428,1,1 
item1429,1,1429,1,1 
item1430,1,1430,1,1 
item1431,1,1431,1,1 
item1432,1,1432,1,1 
item1433,1,1433,1,1 
item1434,1,1434,1,1 
item1435,1,1435,1,1 
item1436,1,1436,1,1 
item1437,1,1437,1,1 
item1438,1,1438,1,1 
item1439,1,1439,1,1 
item1440,1,1440,1,1 
item1441,1,1441,1,1 
item1442,1,1442,1,1 
item1443,1,1443,1,1 
item1444,1,1444,1,1 
item1445,1,1445,1,1 
item1446,1,1446,1,1 
item1447,1,1447,1,1 
item1448,1,1448,1,1 
item1449,1,1449,1,1 
item1450,1,1450,1,1 
item1451,1,1451,1,1 
item1452,1,1452,1,1 
item1453,1,1453,1,1 
item1454,1,1454,1,1 
item1455,1,1455,1,1 
item1456,1,1456,1,1 
item1457,1,1457,1,1 
item1458,1,1458,1,1 
item1459,1,1459,1,1 
item1460,1,1460,1,1 
item1461,1,1461,1,1 
item1462,1,1462,1,1 
item1463,1,1463,1,1 
item1464,1,1464,1,1 
item1465,1,1465,1,1 
item1466,1,1466,1,1 
item1467,1,1467,1,1 
item1468,1,1468,1,1 
item1469,1,1469,1,1 
item1470,1,1470,1,1 
item1471,1,1471,1,1 
item1472,1,1472,1,1 
item1473,1,1473,1,1 
item1474,1,1474,1,1 
item1475,1,1475,1,1 
item1476,1,1476,1,1 
item1477,1,1477,1,1 
item1478,1,1478,1,1 
item1479,1,1479,1,1 
item1480,1,1480,1,1 
item1481,1,1481,1,1 
item1482,1,1482,1,1 
item1483,1,1483,1,1 
item1484,1,1484,1,1 
item1485,1,1485,1,1 
item1486,1,1486,1,1 
item1487,1,1487,1,1 
item1488,1,1488,1,1 
item1489,1,1489,1,1 
item1490,1,1490,1,1 
item1491,1,1491,1,1 
item1492,1,1492,1,1 
item1493,1,1493,1,1 
item1494,1,1494,1,1 
item1495,1,1495,1,1 
item1496,1,1496,1,1 
item1497,1,1497,1,1 
item1498,1,1498,1,1 
item1499,1,1499,1,1 
item1500,1,1500,1,1 
item1501,1,1501,1,1 
item1502,1,1502,1,1 
item1503,1,1503,1,1 
item1504,1,1504,1,1 
item1505,1,1505,1,1 
item1506,1,1506,1,1 
item1507,1,1507,1,1 
item1508,1,1508,1,1 
item1509,1,1509,1,1 
item1510,1,1510,1,1 
item1511,1,1511,1,1 
item1512,1,1512,1,1 
item1513,1,1513,1,1 
item1514,1,1514,1,1 
item1515,1,1515,1,1 
item1516,1,1516,1,1 
item1517,1,1517,1,1 
item1518,1,1518,1,1 
item1519,1,1519,1,1 
item1520,1,1520,1,1 
item1521,1,1521,1,1 
item1522,1,1522,1,1 
item1523,1,1523,1,1 
item1524,1,1524,1,1 
item1525,1,1525,1,1 
item1526,1,1526,1,1 
item1527,1,1527,1,1 
item1528,1,1528,1,1 
item1529,1,1529,1,1 
item1530,1,1530,1,1 
item1531,1,1531,1,1 
item1532,1,1532,1,1 
item1533,1,1533,1,1 
item1534,1,1534,1,1 
item1535,1,1535,1,1 
item1536,1,1536,1,1 
item1537,1,1537,1,1 
item1538,1,1538,1,1 
item1539,1,1539,1,1 
item1540,1,1540,1,1 
item1541,1,1541,1,1 
item1542,1,1542,1,1 
item1543,1,1543,1,1 
item1544,1,1544,1,1 
item1545,1,1545,1,1 
item1546,1,1546,1,1 
item1547,1,1547,1,1 
item1548,1,1548,1,1 
item1549,1,1549,1,1 
item1550,1,1550,1,1 
item1551,1,1551,1,1 
item1552,1,1552,1,1 
item1553,1,1553,1,1 
item1554,1,1554,1,1 
item1555,1,1555,1,1 
item1556,1,1556,1,1 
item1557,1,1557,1,1 
item1558,1,1558,1,1 
item1559,1,1559,1,1 
item1560,1,1560,1,1 
item1561,1,1561,1,1 
item1562,1,1562,1,1 
item1563,1,1563,1,1 
item1564,1,1564,1,1 
item1565,1,1565,1,1 
item1566,1,1566,1,1 
item1567,1,1567,1,1 
item1568,1,1568,1,1 
item1569,1,1569,1,1 
item1570,1,1570,1,1 
item1571,1,1571,1,1 
item1572,1,1572,1,1 
item1573,1,1573,1,1 
item1574,1,1574,1,1 
item1575,1,1575,1,1 
item1576,1,1576,1,1 
item1577,1,1577,1,1 
item1578,1,1578,1,1 
item1579,1,1579,1,1 
item1580,1,1580,1,1 
item1581,1,1581,1,1 
item1582,1,1582,1,1 
item1583,1,1583,1,1 
item1584,1,1584,1,1 
item1585,1,1585,1,1 
item1586,1,1586,1,1 
item1587,1,1587,1,1 
item1588,1,1588,1,1 
item1589,1,1589,1,1 
item1590,1,1590,1,1 
item1591,1,1591,1,1 
item1592,1,1592,1,1 
item1593,1,1593,1,1 
item1594,1,1594,1,1 
item1595,1,1595,1,1 
item1596,1,1596,1,1 
item1597,1,1597,1,1 
item1598,1,1598,1,1 
item1599,1,1599,1,1 
item1600,1,1600,1,1 
item1601,1,1601,1,1 
item1602,1,1602,1,1 
item1603,1,1603,1,1 
item1604,1,1604,1,1 
item1605,1,1605,1,1 
item1606,1,1606,1,1 
item1607,1,1607,1,1 
item1608,1,1608,1,1 
item1609,1,1609,1,1 
item1610,1,1610,1,1 
item1611,1,1611,1,1 
item1612,1,1612,1,1 
item1613,1,1613,1,1 
item1614,1,1614,1,1 
item1615,1,1615,1,1 
item1616,1,1616,1,1 
item1617,1,1617,1,1 
item1618,1,1618,1,1 
item1619,1,1619,1,1 
item1620,1,1620,1,1 
item1621,1,1621,1,1 
item1622,1,1622,1,1 
item1623,1,1623,1,1 
item1624,1,1624,1,1 
item1625,1,1625,1,1 
item1626,1,1626,1,1 
item1627,1,1627,1,1 
item1628,1,1628,1,1 
item1629,1,1629,1,1 
item1630,1,1630,1,1 
item1631,1,1631,1,1 
item1632,1,1632,1,1 
item1633,1,1633,1,1 
item1634,1,1634,1,1 
item1635,1,1635,1,1 
item1636,1,1636,1,1 
item1637,1,1637,1,1 
item1638,1,1638,1,1 
item1639,1,1639,1,1 
item1640,1,1640,1,1 
item1641,1,1641,1,1 
item1642,1,1642,1,1 
item1643,1,1643,1,1 
item1644,1,1644,1,1 
item1645,1,1645,1,1 
item1646,1,1646,1,1 
item1647,1,1647,1,1 
item1648,1,1648,1,1 
item1649,1,1649,1,1 
item1650,1,1650,1,1 
item1651,1,1651,1,1 
item1652,1,1652,1,1 
item1653,1,1653,1,1 
item1654,1,1654,1,1 
item1655,1,1655,1,1 
item1656,1,1656,1,1 
item1657,1,1657,1,1 
item1658,1,1658,1,1 
item1659,1,1659,1,1 
item1660,1,1660,1,1 
item1661,1,1661,1,1 
item1662,1,1662,1,1 
item1663,1,1663,1,1 
item1664,1,1664,1,1 
item1665,1,1665,1,1 
item1666,1,1666,1,1 
item1667,1,1667,1,1 
item1668,1,1668,1,1 
item1669,1,1669,1,1 
item1670,1,1670,1,1 
item1671,1,1671,1,1 
item1672,1,1672,1,1 
item1673,1,1673,1,1 
item1674,1,1674,1,1 
item1675,1,1675,1,1 
item1676,1,1676,1,1 
item1677,1,1677,1,1 
item1678,1,1678,1,1 
item1679,1,1679,1,1 
item1680,1,1680,1,1 
item1681,1,1681,1,1 
item1682,1,1682,1,1 
item1683,1,1683,1,1 
item1684,1,1684,1,1 
item1685,1,1685,1,1 
item1686,1,1686,1,1 
item1687,1,1687,1,1 
item1688,1,1688,1,1 
item1689,1,1689,1,1 
item1690,1,1690,1,1 
item1691,1,1691,1,1 
item1692,1,1692,1,1 
item1693,1,1693,1,1 
item1694,1,1694,1,1 
item1695,1,1695,1,1 
item1696,1,1696,1,1 
item1697,1,1697,1,1 
item1698,1,1698,1,1 
item1699,1,1699,1,1 
item1700,1,1700,1,1 
item1701,1,1701,1,1 
item1702,1,1702,1,1 
item1703,1,1703,1,1 
item1704,1,1704,1,1 
item1705,1,1705,1,1 
item1706,1,1706,1,1 
item1707,1,1707,1,1 
item1708,1,1708,1,1 
item1709,1,1709,1,1 
item1710,1,1710,1,1 
item1711,1,1711,1,1 
item1712,1,1712,1,1 
item1713,1,1713,1,1 
item1714,1,1714,1,1 
item1715,1,1715,1,1 
item1716,1,1716,1,1 
item1717,1,1717,1,1 
item1718,1,1718,1,1 
item1719,1,1719,1,1 
item1720,1,1720,1,1 
item1721,1,1721,1,1 
item1722,1,1722,1,1 
item1723,1,1723,1,1 
item1724,1,1724,1,1 
item1725,1,1725,1,1 
item1726,1,1726,1,1 
item1727,1,1727,1,1 
item1728,1,1728,1,1 
item1729,1,1729,1,1 
item1730,1,1730,1,1 
item1731,1,1731,1,1 
item1732,1,1732,1,1 
item1733,1,1733,1,1 
item1734,1,1734,1,1 
item1735,1,1735,1,1 
item1736,1,1736,1,1 
item1737,1,1737,1,1 
item1738,1,1738,1,1 
item1739,1,1739,1,1 
item1740,1,1740,1,1 
item1741,1,1741,1,1 
item1742,1,1742,1,1 
item1743,1,1743,1,1 
item1744,1,1744,1,1 
item1745,1,1745,1,1 
item1746,1,1746,1,1 
item1747,1,1747,1,1 
item1748,1,1748,1,1 
item1749,1,1749,1,1 
item1750,1,1750,1,1 
item1751,1,1751,1,1 
item1752,1,1752,1,1 
item1753,1,1753,1,1 
item1754,1,1754,1,1 
item1755,1,1755,1,1 
item1756,1,1756,1,1 
item1757,1,1757,1,1 
item1758,1,1758,1,1 
item1759,1,1759,1,1 
item1760,1,1760,1,1 
item1761,1,1761,1,1 
item1762,1,1762,1,1 
item1763,1,1763,1,1 
item1764,1,1764,1,1 
item1765,1,1765,1,1 
item1766,1,1766,1,1 
item1767,1,1767,1,1 
item1768,1,1768,1,1 
item1769,1,1769,1,1 
item1770,1,1770,1,1 
item1771,1,1771,1,1 
item1772,1,1772,1,1 
item1773,1,1773,1,1 
item1774,1,1774,1,1 
item1775,1,1775,1,1 
item1776,1,1776,1,1 
item1777,1,1777,1,1 
item1778,1,1778,1,1 
item1779,1,1779,1,1 
item1780,1,1780,1,1 
item1781,1,1781,1,1 
item1782,1,1782,1,1 
item1783,1,1783,1,1 
item1784,1,1784,1,1 
item1785,1,1785,1,1 
item1786,1,1786,1,1 
item1787,1,1787,1,1 
item1788,1,1788,1,1 
item1789,1,1789,1,1 
item1790,1,1790,1,1 
item1791,1,1791,1,1 
item1792,1,1792,1,1 
item1793,1,1793,1,1 
item1794,1,1794,1,1 
item1795,1,1795,1,1 
item1796,1,1796,1,1 
item1797,1,1797,1,1 
item1798,1,1798,1,1 
item1799,1,1799,1,1 
item1800,1,1800,1,1 
item1801,1,1801,1,1 
item1802,1,1802,1,1 
item1803,1,1803,1,1 
item1804,1,1804,1,1 
item1805,1,1805,1,1 
item1806,1,1806,1,1 
item1807,1,1807,1,1 
item1808,1,1808,1,1 
item1809,1,1809,1,1 
item1810,1,1810,1,1 
item1811,1,1811,1,1 
item1812,1,1812,1,1 
item1813,1,1813,1,1 
item1814,1,1814,1,1 
item1815,1,1815,1,1 
item1816,1,1816,1,1 
item1817,1,1817,1,1 
item1818,1,1818,1,1 
item1819,1,1819,1,1 
item1820,1,1820,1,1 
item1821,1,1821,1,1 
item1822,1,1822,1,1 
item1823,1,1823,1,1 
item1824,1,1824,1,1 
item1825,1,1825,1,1 
item1826,1,1826,1,1 
item1827,1,1827,1,1 
item1828,1,1828,1,1 
item1829,1,1829,1,1 
item1830,1,1830,1,1 
item1831,1,1831,1,1 
item1832,1,1832,1,1 
item1833,1,1833,1,1 
item1834,1,1834,1,1 
item1835,1,1835,1,1 
item1836,1,1836,1,1 
item1837,1,1837,1,1 
item1838,1,1838,1,1 
item1839,1,1839,1,1 
item1840,1,1840,1,1 
item1841,1,1841,1,1 
item1842,1,1842,1,1 
item1843,1,1843,1,1 
item1844,1,1844,1,1 
item1845,1,1845,1,1 
item1846,1,1846,1,1 
item1847,1,1847,1,1 
item1848,1,1848,1,1 
item1849,1,1849,1,1 
item1850,1,1850,1,1 
item1851,1,1851,1,1 
item1852,1,1852,1,1 
item1853,1,1853,1,1 
item1854,1,1854,1,1 
item1855,1,1855,1,1 
item1856,1,1856,1,1 
item1857,1,1857,1,1 
item1858,1,1858,1,1 
item1859,1,1859,1,1 
item1860,1,1860,1,1 
item1861,1,1861,1,1 
item1862,1,1862,1,1 
item1863,1,1863,1,1 
item1864,1,1864,1,1 
item1865,1,1865,1,1 
item1866,1,1866,1,1 
item1867,1,1867,1,1 
item1868,1,1868,1,1 
item1869,1,1869,1,1 
item1870,1,1870,1,1 
item1871,1,1871,1,1 
item1872,1,1872,1,1 
item1873,1,1873,1,1 
item1874,1,1874,1,1 
item1875,1,1875,1,1 
item1876,1,1876,1,1 
item1877,1,1877,1,1 
item1878,1,1878,1,1 
item1879,1,1879,1,1 
item1880,1,1880,1,1 
item1881,1,1881,1,1 
item1882,1,1882,1,1 
item1883,1,1883,1,1 
item1884,1,1884,1,1 
item1885,1,1885,1,1 
item1886,1,1886,1,1 
item1887,1,1887,1,1 
item1888,1,1888,1,1 
item1889,1,1889,1,1 
item1890,1,1890,1,1 
item1891,1,1891,1,1 
item1892,1,1892,1,1 
item1893,1,1893,1,1 
item1894,1,1894,1,1 
item1895,1,1895,1,1 
item1896,1,1896,1,1 
item1897,1,1897,1,1 
item1898,1,1898,1,1 
item1899,1,1899,1,1 
item1900,1,1900,1,1 
item1901,1,1901,1,1 
item1902,1,1902,1,1 
item1903,1,1903,1,1 
item1904,1,1904,1,1 
item1905,1,1905,1,1 
item1906,1,1906,1,1 
item1907,1,1907,1,1 
item1908,1,1908,1,1 
item1909,1,1909,1,1 
item1910,1,1910,1,1 
item1911,1,1911,1,1 
item1912,1,1912,1,1 
item1913,1,1913,1,1 
item1914,1,1914,1,1 
item1915,1,1915,1,1 
item1916,1,1916,1,1 
item1917,1,1917,1,1 
item1918,1,1918,1,1 
item1919,1,1919,1,1 
item1920,1,1920,1,1 
item1921,1,1921,1,1 
item1922,1,1922,1,1 
item1923,1,1923,1,1 
item1924,1,1924,1,1 
item1925,1,1925,1,1 
item1926,1,1926,1,1 
item1927,1,1927,1,1 
item1928,1,1928,1,1 
item1929,1,1929,1,1 
item1930,1,1930,1,1 
item1931,1,1931,1,1 
item1932,1,1932,1,1 
item1933,1,1933,1,1 
item1934,1,1934,1,1 
item1935,1,1935,1,1 
item1936,1,1936,1,1 
item1937,1,1937,1,1 
item1938,1,1938,1,1 
item1939,1,1939,1,1 
item1940,1,1940,1,1 
item1941,1,1941,1,1 
item1942,1,1942,1,1 
item1943,1,1943,1,1 
item1944,1,1944,1,1 
item1945,1,1945,1,1 
item1946,1,1946,1,1 
item1947,1,1947,1,1 
item1948,1,1948,1,1 
item1949,1,1949,1,1 
item1950,1,1950,1,1 
item1951,1,1951,1,1 
item1952,1,1952,1,1 
item1953,1,1953,1,1 
item1954,1,1954,1,1 
item1955,1,1955,1,1 
item1956,1,1956,1,1 
item1957,1,1957,1,1 
item1958,1,1958,1,1 
item1959,1,1959,1,1 
item1960,1,1960,1,1 
item1961,1,1961,1,1 
item1962,1,1962,1,1 
item1963,1,1963,1,1 
item1964,1,1964,1,1 
item1965,1,1965,1,1 
item1966,1,1966,1,1 
item1967,1,1967,1,1 
item1968,1,1968,1,1 
item1969,1,1969,1,1 
item1970,1,1970,1,1 
item1971,1,1971,1,1 
item1972,1,1972,1,1 
item1973,1,1973,1,1 
item1974,1,1974,1,1 
item1975,1,1975,1,1 
item1976,1,1976,1,1 
item1977,1,1977,1,1 
item1978,1,1978,1,1 
item1979,1,1979,1,1 
item1980,1,1980,1,1 
item1981,1,1981,1,1 
item1982,1,1982,1,1 
item1983,1,1983,1,1 
item1984,1,1984,1,1 
item1985,1,1985,1,1 
item1986,1,1986,1,1 
item1987,1,1987,1,1 
item1988,1,1988,1,1 
item1989,1,1989,1,1 
item1990,1,1990,1,1 
item1991,1,1991,1,1 
item1992,1,1992,1,1 
item1993,1,1993,1,1 
item1994,1,1994,1,1 
item1995,1,1995,1,1 
item1996,1,1996,1,1 
item1997,1,1997,1,1 
item1998,1,1998,1,1 
item1999,1,1999,1,1 
item2000,1,2000,1,1 
item2001,1,2001,1,1 
item2002,1,2002,1,1 
item2003,1,2003,1,1 
item2004,1,2004,1,1 
item2005,1,2005,1,1 
item2006,1,2006,1,1 
item2007,1,2007,1,1 
item2008,1,2008,1,1 
item2009,1,2009,1,1 
item2010,1,2010,1,1 
item2011,1,2011,1,1 
item2012,1,2012,1,1 
item2013,1,2013,1,1 
item2014,1,2014,1,1 
item2015,1,2015,1,1 
item2016,1,2016,1,1 
item2017,1,2017,1,1 
item2018,1,2018,1,1 
item2019,1,2019,1,1 
item2020,1,2020,1,1 
item2021,1,2021,1,1 
item2022,1,2022,1,1 
item2023,1,2023,1,1 
item2024,1,2024,1,1 
item2025,1,2025,1,1 
item2026,1,2026,1,1 
item2027,1,2027,1,1 
item2028,1,2028,1,1 
item2029,1,2029,1,1 
item2030,1,2030,1,1 
item2031,1,2031,1,1 
item2032,1,2032,1,1 
item2033,1,2033,1,1 
item2034,1,2034,1,1 
item2035,1,2035,1,1 
item2036,1,2036,1,1 
item2037,1,2037,1,1 
item2038,1,2038,1,1 
item2039,1,2039,1,1 
item2040,1,2040,1,1 
item2041,1,2041,1,1 
item2042,1,2042,1,1 
item2043,1,2043,1,1 
item2044,1,2044,1,1 
item2045,1,2045,1,1 
item2046,1,2046,1,1 
item2047,1,2047,1,1 
item2048,1,2048,1,1 
item2049,1,2049,1,1 
item2050,1,2050,1,1 
item2051,1,2051,1,1 
item2052,1,2052,1,1 
item2053,1,2053,1,1 
item2054,1,2054,1,1 
item2055,1,2055,1,1 
item2056,1,2056,1,1 
item2057,1,2057,1,1 
item2058,1,2058,1,1 
item2059,1,2059,1,1 
item2060,1,2060,1,1 
item2061,1,2061,1,1 
item2062,1,2062,1,1 
item2063,1,2063,1,1 
item2064,1,2064,1,1 
item2065,1,2065,1,1 
item2066,1,2066,1,1 
item2067,1,2067,1,1 
item2068,1,2068,1,1 
item2069,1,2069,1,1 
item2070,1,2070,1,1 
item2071,1,2071,1,1 
item2072,1,2072,1,1 
item2073,1,2073,1,1 
item2074,1,2074,1,1 
item2075,1,2075,1,1 
item2076,1,2076,1,1 
item2077,1,2077,1,1 
item2078,1,2078,1,1 
item2079,1,2079,1,1 
item2080,1,2080,1,1 
item2081,1,2081,1,1 
item2082,1,2082,1,1 
item2083,1,2083,1,1 
item2084,1,2084,1,1 
item2085,1,2085,1,1 
item2086,1,2086,1,1 
item2087,1,2087,1,1 
item2088,1,2088,1,1 
item2089,1,2089,1,1 
item2090,1,2090,1,1 
item2091,1,2091,1,1 
item2092,1,2092,1,1 
item2093,1,2093,1,1 
item2094,1,2094,1,1 
item2095,1,2095,1,1 
item2096,1,2096,1,1 
item2097,1,2097,1,1 
item2098,1,2098,1,1 
item2099,1,2099,1,1 
item2100,1,2100,1,1 
item2101,1,2101,1,1 
item2102,1,2102,1,1 
item2103,1,2103,1,1 
item2104,1,2104,1,1 
item2105,1,2105,1,1 
item2106,1,2106,1,1 
item2107,1,2107,1,1 
item2108,1,2108,1,1 
item2109,1,2109,1,1 
item2110,1,2110,1,1 
item2111,1,2111,1,1 
item2112,1,2112,1,1 
item2113,1,2113,1,1 
item2114,1,2114,1,1 
item2115,1,2115,1,1 
item2116,1,2116,1,1 
item2117,1,2117,1,1 
item2118,1,2118,1,1 
item2119,1,2119,1,1 
item2120,1,2120,1,1 
item2121,1,2121,1,1 
item2122,1,2122,1,1 
item2123,1,2123,1,1 
item2124,1,2124,1,1 
item2125,1,2125,1,1 
item2126,1,2126,1,1 
item2127,1,2127,1,1 
item2128,1,2128,1,1 
item2129,1,2129,1,1 
item2130,1,2130,1,1 
item2131,1,2131,1,1 
item2132,1,2132,1,1 
item2133,1,2133,1,1 
item2134,1,2134,1,1 
item2135,1,2135,1,1 
item2136,1,2136,1,1 
item2137,1,2137,1,1 
item2138,1,2138,1,1 
