UserId,ItemId,Type,Time,Version
U842,item842,842,41828.96736,1
U843,item843,843,41828.96806,1
U844,item844,844,41828.96875,1
U845,item845,845,41828.96944,1
U846,item846,846,41828.97014,1
U847,item847,847,41828.97083,1
U848,item848,848,41828.97153,1
U849,item849,849,41828.97222,1
U850,item850,850,41828.97292,1
U851,item851,851,41828.97361,1
U852,item852,852,41828.97431,1
U853,item853,853,41828.975,1
U854,item854,854,41828.97569,1
U855,item855,855,41828.97639,1
U856,item856,856,41828.97708,1
U857,item857,857,41828.97778,1
U858,item858,858,41828.97847,1
U859,item859,859,41828.97917,1
U860,item860,860,41828.97986,1
U861,item861,861,41828.98056,1
U862,item862,862,41828.98125,1
U863,item863,863,41828.98194,1
U864,item864,864,41828.98264,1
U865,item865,865,41828.98333,1
U866,item866,866,41828.98403,1
U867,item867,867,41828.98472,1
U868,item868,868,41828.98542,1
U869,item869,869,41828.98611,1
U870,item870,870,41828.98681,1
U871,item871,871,41828.9875,1
U872,item872,872,41828.98819,1
U873,item873,873,41828.98889,1
U874,item874,874,41828.98958,1
U875,item875,875,41828.99028,1
U876,item876,876,41828.99097,1
U877,item877,877,41828.99167,1
U878,item878,878,41828.99236,1
U879,item879,879,41828.99306,1
U880,item880,880,41828.99375,1
U881,item881,881,41828.99444,1
U882,item882,882,41828.99514,1
U883,item883,883,41828.99583,1
U884,item884,884,41828.99653,1
U885,item885,885,41828.99722,1
U886,item886,886,41828.99792,1
U887,item887,887,41828.99861,1
U888,item888,888,41828.99931,1
U889,item889,889,41829,1
U890,item890,890,41829.00069,1
U891,item891,891,41829.00139,1
U892,item892,892,41829.00208,1
U893,item893,893,41829.00278,1
U894,item894,894,41829.00347,1
U895,item895,895,41829.00417,1
U896,item896,896,41829.00486,1
U897,item897,897,41829.00556,1
U898,item898,898,41829.00625,1
U899,item899,899,41829.00694,1
U900,item900,900,41829.00764,1
U901,item901,901,41829.00833,1
U902,item902,902,41829.00903,1
U903,item903,903,41829.00972,1
U904,item904,904,41829.01042,1
U905,item905,905,41829.01111,1
U906,item906,906,41829.01181,1
U907,item907,907,41829.0125,1
U908,item908,908,41829.01319,1
U909,item909,909,41829.01389,1
U910,item910,910,41829.01458,1
U911,item911,911,41829.01528,1
U912,item912,912,41829.01597,1
U913,item913,913,41829.01667,1
U914,item914,914,41829.01736,1
U915,item915,915,41829.01806,1
U916,item916,916,41829.01875,1
U917,item917,917,41829.01944,1
U918,item918,918,41829.02014,1
U919,item919,919,41829.02083,1
U920,item920,920,41829.02153,1
U921,item921,921,41829.02222,1
U922,item922,922,41829.02292,1
U923,item923,923,41829.02361,1
U924,item924,924,41829.02431,1
U925,item925,925,41829.025,1
U926,item926,926,41829.02569,1
U927,item927,927,41829.02639,1
U928,item928,928,41829.02708,1
U929,item929,929,41829.02778,1
U930,item930,930,41829.02847,1
U931,item931,931,41829.02917,1
U932,item932,932,41829.02986,1
U933,item933,933,41829.03056,1
U934,item934,934,41829.03125,1
U935,item935,935,41829.03194,1
U936,item936,936,41829.03264,1
U937,item937,937,41829.03333,1
U938,item938,938,41829.03403,1
U939,item939,939,41829.03472,1
U940,item940,940,41829.03542,1
U941,item941,941,41829.03611,1
U942,item942,942,41829.03681,1
U943,item943,943,41829.0375,1
U944,item944,944,41829.03819,1
U945,item945,945,41829.03889,1
U946,item946,946,41829.03958,1
U947,item947,947,41829.04028,1
U948,item948,948,41829.04097,1
U949,item949,949,41829.04167,1
U950,item950,950,41829.04236,1
U951,item951,951,41829.04306,1
U952,item952,952,41829.04375,1
U953,item953,953,41829.04444,1
U954,item954,954,41829.04514,1
U955,item955,955,41829.04583,1
U956,item956,956,41829.04653,1
U957,item957,957,41829.04722,1
U958,item958,958,41829.04792,1
U959,item959,959,41829.04861,1
U960,item960,960,41829.04931,1
U961,item961,961,41829.05,1
U962,item962,962,41829.05069,1
U963,item963,963,41829.05139,1
U964,item964,964,41829.05208,1
U965,item965,965,41829.05278,1
U966,item966,966,41829.05347,1
U967,item967,967,41829.05417,1
U968,item968,968,41829.05486,1
U969,item969,969,41829.05556,1
U970,item970,970,41829.05625,1
U971,item971,971,41829.05694,1
U972,item972,972,41829.05764,1
U973,item973,973,41829.05833,1
U974,item974,974,41829.05903,1
U975,item975,975,41829.05972,1
U976,item976,976,41829.06042,1
U977,item977,977,41829.06111,1
U978,item978,978,41829.06181,1
U979,item979,979,41829.0625,1
U980,item980,980,41829.06319,1
U981,item981,981,41829.06389,1
U982,item982,982,41829.06458,1
U983,item983,983,41829.06528,1
U984,item984,984,41829.06597,1
U985,item985,985,41829.06667,1
U986,item986,986,41829.06736,1
U987,item987,987,41829.06806,1
U988,item988,988,41829.06875,1
U989,item989,989,41829.06944,1
U990,item990,990,41829.07014,1
U991,item991,991,41829.07083,1
U992,item992,992,41829.07153,1
U993,item993,993,41829.07222,1
U994,item994,994,41829.07292,1
U995,item995,995,41829.07361,1
U996,item996,996,41829.07431,1
U997,item997,997,41829.075,1
U998,item998,998,41829.07569,1
U999,item999,999,41829.07639,1
U1000,item1000,1000,41829.07708,1
U1001,item1001,1001,41829.07778,1
U1002,item1002,1002,41829.07847,1
U1003,item1003,1003,41829.07917,1
U1004,item1004,1004,41829.07986,1
U1005,item1005,1005,41829.08056,1
U1006,item1006,1006,41829.08125,1
U1007,item1007,1007,41829.08194,1
U1008,item1008,1008,41829.08264,1
U1009,item1009,1009,41829.08333,1
U1010,item1010,1010,41829.08403,1
U1011,item1011,1011,41829.08472,1
U1012,item1012,1012,41829.08542,1
U1013,item1013,1013,41829.08611,1
U1014,item1014,1014,41829.08681,1
U1015,item1015,1015,41829.0875,1
U1016,item1016,1016,41829.08819,1
U1017,item1017,1017,41829.08889,1
U1018,item1018,1018,41829.08958,1
U1019,item1019,1019,41829.09028,1
U1020,item1020,1020,41829.09097,1
U1021,item1021,1021,41829.09167,1
U1022,item1022,1022,41829.09236,1
U1023,item1023,1023,41829.09306,1
U1024,item1024,1024,41829.09375,1
U1025,item1025,1025,41829.09444,1
U1026,item1026,1026,41829.09514,1
U1027,item1027,1027,41829.09583,1
U1028,item1028,1028,41829.09653,1
U1029,item1029,1029,41829.09722,1
U1030,item1030,1030,41829.09792,1
U1031,item1031,1031,41829.09861,1
U1032,item1032,1032,41829.09931,1
U1033,item1033,1033,41829.1,1
U1034,item1034,1034,41829.10069,1
U1035,item1035,1035,41829.10139,1
U1036,item1036,1036,41829.10208,1
U1037,item1037,1037,41829.10278,1
U1038,item1038,1038,41829.10347,1
U1039,item1039,1039,41829.10417,1
U1040,item1040,1040,41829.10486,1
U1041,item1041,1041,41829.10556,1
U1042,item1042,1042,41829.10625,1
U1043,item1043,1043,41829.10694,1
U1044,item1044,1044,41829.10764,1
U1045,item1045,1045,41829.10833,1
U1046,item1046,1046,41829.10903,1
U1047,item1047,1047,41829.10972,1
U1048,item1048,1048,41829.11042,1
U1049,item1049,1049,41829.11111,1
U1050,item1050,1050,41829.11181,1
U1051,item1051,1051,41829.1125,1
U1052,item1052,1052,41829.11319,1
U1053,item1053,1053,41829.11389,1
U1054,item1054,1054,41829.11458,1
U1055,item1055,1055,41829.11528,1
U1056,item1056,1056,41829.11597,1
U1057,item1057,1057,41829.11667,1
U1058,item1058,1058,41829.11736,1
U1059,item1059,1059,41829.11806,1
U1060,item1060,1060,41829.11875,1
U1061,item1061,1061,41829.11944,1
U1062,item1062,1062,41829.12014,1
U1063,item1063,1063,41829.12083,1
U1064,item1064,1064,41829.12153,1
U1065,item1065,1065,41829.12222,1
U1066,item1066,1066,41829.12292,1
U1067,item1067,1067,41829.12361,1
U1068,item1068,1068,41829.12431,1
U1069,item1069,1069,41829.125,1
U1070,item1070,1070,41829.12569,1
U1071,item1071,1071,41829.12639,1
U1072,item1072,1072,41829.12708,1
U1073,item1073,1073,41829.12778,1
U1074,item1074,1074,41829.12847,1
U1075,item1075,1075,41829.12917,1
U1076,item1076,1076,41829.12986,1
U1077,item1077,1077,41829.13056,1
U1078,item1078,1078,41829.13125,1
U1079,item1079,1079,41829.13194,1
U1080,item1080,1080,41829.13264,1
U1081,item1081,1081,41829.13333,1
U1082,item1082,1082,41829.13403,1
U1083,item1083,1083,41829.13472,1
U1084,item1084,1084,41829.13542,1
U1085,item1085,1085,41829.13611,1
U1086,item1086,1086,41829.13681,1
U1087,item1087,1087,41829.1375,1
U1088,item1088,1088,41829.13819,1
U1089,item1089,1089,41829.13889,1
U1090,item1090,1090,41829.13958,1
U1091,item1091,1091,41829.14028,1
U1092,item1092,1092,41829.14097,1
U1093,item1093,1093,41829.14167,1
U1094,item1094,1094,41829.14236,1
U1095,item1095,1095,41829.14306,1
U1096,item1096,1096,41829.14375,1
U1097,item1097,1097,41829.14444,1
U1098,item1098,1098,41829.14514,1
U1099,item1099,1099,41829.14583,1
U1100,item1100,1100,41829.14653,1
U1101,item1101,1101,41829.14722,1
U1102,item1102,1102,41829.14792,1
U1103,item1103,1103,41829.14861,1
U1104,item1104,1104,41829.14931,1
U1105,item1105,1105,41829.15,1
U1106,item1106,1106,41829.15069,1
U1107,item1107,1107,41829.15139,1
U1108,item1108,1108,41829.15208,1
U1109,item1109,1109,41829.15278,1
U1110,item1110,1110,41829.15347,1
U1111,item1111,1111,41829.15417,1
U1112,item1112,1112,41829.15486,1
U1113,item1113,1113,41829.15556,1
U1114,item1114,1114,41829.15625,1
U1115,item1115,1115,41829.15694,1
U1116,item1116,1116,41829.15764,1
U1117,item1117,1117,41829.15833,1
U1118,item1118,1118,41829.15903,1
U1119,item1119,1119,41829.15972,1
U1120,item1120,1120,41829.16042,1
U1121,item1121,1121,41829.16111,1
U1122,item1122,1122,41829.16181,1
U1123,item1123,1123,41829.1625,1
U1124,item1124,1124,41829.16319,1
U1125,item1125,1125,41829.16389,1
U1126,item1126,1126,41829.16458,1
U1127,item1127,1127,41829.16528,1
U1128,item1128,1128,41829.16597,1
U1129,item1129,1129,41829.16667,1
U1130,item1130,1130,41829.16736,1
U1131,item1131,1131,41829.16806,1
U1132,item1132,1132,41829.16875,1
U1133,item1133,1133,41829.16944,1
U1134,item1134,1134,41829.17014,1
U1135,item1135,1135,41829.17083,1
U1136,item1136,1136,41829.17153,1
U1137,item1137,1137,41829.17222,1
U1138,item1138,1138,41829.17292,1
U1139,item1139,1139,41829.17361,1
U1140,item1140,1140,41829.17431,1
U1141,item1141,1141,41829.175,1
U1142,item1142,1142,41829.17569,1
U1143,item1143,1143,41829.17639,1
U1144,item1144,1144,41829.17708,1
U1145,item1145,1145,41829.17778,1
U1146,item1146,1146,41829.17847,1
U1147,item1147,1147,41829.17917,1
U1148,item1148,1148,41829.17986,1
U1149,item1149,1149,41829.18056,1
U1150,item1150,1150,41829.18125,1
U1151,item1151,1151,41829.18194,1
U1152,item1152,1152,41829.18264,1
U1153,item1153,1153,41829.18333,1
U1154,item1154,1154,41829.18403,1
U1155,item1155,1155,41829.18472,1
U1156,item1156,1156,41829.18542,1
U1157,item1157,1157,41829.18611,1
U1158,item1158,1158,41829.18681,1
U1159,item1159,1159,41829.1875,1
U1160,item1160,1160,41829.18819,1
U1161,item1161,1161,41829.18889,1
U1162,item1162,1162,41829.18958,1
U1163,item1163,1163,41829.19028,1
U1164,item1164,1164,41829.19097,1
U1165,item1165,1165,41829.19167,1
U1166,item1166,1166,41829.19236,1
U1167,item1167,1167,41829.19306,1
U1168,item1168,1168,41829.19375,1
U1169,item1169,1169,41829.19444,1
U1170,item1170,1170,41829.19514,1
U1171,item1171,1171,41829.19583,1
U1172,item1172,1172,41829.19653,1
U1173,item1173,1173,41829.19722,1
U1174,item1174,1174,41829.19792,1
U1175,item1175,1175,41829.19861,1
U1176,item1176,1176,41829.19931,1
U1177,item1177,1177,41829.2,1
U1178,item1178,1178,41829.20069,1
U1179,item1179,1179,41829.20139,1
U1180,item1180,1180,41829.20208,1
U1181,item1181,1181,41829.20278,1
U1182,item1182,1182,41829.20347,1
U1183,item1183,1183,41829.20417,1
U1184,item1184,1184,41829.20486,1
U1185,item1185,1185,41829.20556,1
U1186,item1186,1186,41829.20625,1
U1187,item1187,1187,41829.20694,1
U1188,item1188,1188,41829.20764,1
U1189,item1189,1189,41829.20833,1
U1190,item1190,1190,41829.20903,1
U1191,item1191,1191,41829.20972,1
U1192,item1192,1192,41829.21042,1
U1193,item1193,1193,41829.21111,1
U1194,item1194,1194,41829.21181,1
U1195,item1195,1195,41829.2125,1
U1196,item1196,1196,41829.21319,1
U1197,item1197,1197,41829.21389,1
U1198,item1198,1198,41829.21458,1
U1199,item1199,1199,41829.21528,1
U1200,item1200,1200,41829.21597,1
U1201,item1201,1201,41829.21667,1
U1202,item1202,1202,41829.21736,1
U1203,item1203,1203,41829.21806,1
U1204,item1204,1204,41829.21875,1
U1205,item1205,1205,41829.21944,1
U1206,item1206,1206,41829.22014,1
U1207,item1207,1207,41829.22083,1
U1208,item1208,1208,41829.22153,1
U1209,item1209,1209,41829.22222,1
U1210,item1210,1210,41829.22292,1
U1211,item1211,1211,41829.22361,1
U1212,item1212,1212,41829.22431,1
U1213,item1213,1213,41829.225,1
U1214,item1214,1214,41829.22569,1
U1215,item1215,1215,41829.22639,1
U1216,item1216,1216,41829.22708,1
U1217,item1217,1217,41829.22778,1
U1218,item1218,1218,41829.22847,1
U1219,item1219,1219,41829.22917,1
U1220,item1220,1220,41829.22986,1
U1221,item1221,1221,41829.23056,1
U1222,item1222,1222,41829.23125,1
U1223,item1223,1223,41829.23194,1
U1224,item1224,1224,41829.23264,1
U1225,item1225,1225,41829.23333,1
U1226,item1226,1226,41829.23403,1
U1227,item1227,1227,41829.23472,1
U1228,item1228,1228,41829.23542,1
U1229,item1229,1229,41829.23611,1
U1230,item1230,1230,41829.23681,1
U1231,item1231,1231,41829.2375,1
U1232,item1232,1232,41829.23819,1
U1233,item1233,1233,41829.23889,1
U1234,item1234,1234,41829.23958,1
U1235,item1235,1235,41829.24028,1
U1236,item1236,1236,41829.24097,1
U1237,item1237,1237,41829.24167,1
U1238,item1238,1238,41829.24236,1
U1239,item1239,1239,41829.24306,1
U1240,item1240,1240,41829.24375,1
U1241,item1241,1241,41829.24444,1
U1242,item1242,1242,41829.24514,1
U1243,item1243,1243,41829.24583,1
U1244,item1244,1244,41829.24653,1
U1245,item1245,1245,41829.24722,1
U1246,item1246,1246,41829.24792,1
U1247,item1247,1247,41829.24861,1
U1248,item1248,1248,41829.24931,1
U1249,item1249,1249,41829.25,1
U1250,item1250,1250,41829.25069,1
U1251,item1251,1251,41829.25139,1
U1252,item1252,1252,41829.25208,1
U1253,item1253,1253,41829.25278,1
U1254,item1254,1254,41829.25347,1
U1255,item1255,1255,41829.25417,1
U1256,item1256,1256,41829.25486,1
U1257,item1257,1257,41829.25556,1
U1258,item1258,1258,41829.25625,1
U1259,item1259,1259,41829.25694,1
U1260,item1260,1260,41829.25764,1
U1261,item1261,1261,41829.25833,1
U1262,item1262,1262,41829.25903,1
U1263,item1263,1263,41829.25972,1
U1264,item1264,1264,41829.26042,1
U1265,item1265,1265,41829.26111,1
U1266,item1266,1266,41829.26181,1
U1267,item1267,1267,41829.2625,1
U1268,item1268,1268,41829.26319,1
U1269,item1269,1269,41829.26389,1
U1270,item1270,1270,41829.26458,1
U1271,item1271,1271,41829.26528,1
U1272,item1272,1272,41829.26597,1
U1273,item1273,1273,41829.26667,1
U1274,item1274,1274,41829.26736,1
U1275,item1275,1275,41829.26806,1
U1276,item1276,1276,41829.26875,1
U1277,item1277,1277,41829.26944,1
U1278,item1278,1278,41829.27014,1
U1279,item1279,1279,41829.27083,1
U1280,item1280,1280,41829.27153,1
U1281,item1281,1281,41829.27222,1
U1282,item1282,1282,41829.27292,1
U1283,item1283,1283,41829.27361,1
U1284,item1284,1284,41829.27431,1
U1285,item1285,1285,41829.275,1
U1286,item1286,1286,41829.27569,1
U1287,item1287,1287,41829.27639,1
U1288,item1288,1288,41829.27708,1
U1289,item1289,1289,41829.27778,1
U1290,item1290,1290,41829.27847,1
U1291,item1291,1291,41829.27917,1
U1292,item1292,1292,41829.27986,1
U1293,item1293,1293,41829.28056,1
U1294,item1294,1294,41829.28125,1
U1295,item1295,1295,41829.28194,1
U1296,item1296,1296,41829.28264,1
U1297,item1297,1297,41829.28333,1
U1298,item1298,1298,41829.28403,1
U1299,item1299,1299,41829.28472,1
U1300,item1300,1300,41829.28542,1
U1301,item1301,1301,41829.28611,1
U1302,item1302,1302,41829.28681,1
U1303,item1303,1303,41829.2875,1
U1304,item1304,1304,41829.28819,1
U1305,item1305,1305,41829.28889,1
U1306,item1306,1306,41829.28958,1
U1307,item1307,1307,41829.29028,1
U1308,item1308,1308,41829.29097,1
U1309,item1309,1309,41829.29167,1
U1310,item1310,1310,41829.29236,1
U1311,item1311,1311,41829.29306,1
U1312,item1312,1312,41829.29375,1
U1313,item1313,1313,41829.29444,1
U1314,item1314,1314,41829.29514,1
U1315,item1315,1315,41829.29583,1
U1316,item1316,1316,41829.29653,1
U1317,item1317,1317,41829.29722,1
U1318,item1318,1318,41829.29792,1
U1319,item1319,1319,41829.29861,1
U1320,item1320,1320,41829.29931,1
U1321,item1321,1321,41829.3,1
U1322,item1322,1322,41829.30069,1
U1323,item1323,1323,41829.30139,1
U1324,item1324,1324,41829.30208,1
U1325,item1325,1325,41829.30278,1
U1326,item1326,1326,41829.30347,1
U1327,item1327,1327,41829.30417,1
U1328,item1328,1328,41829.30486,1
U1329,item1329,1329,41829.30556,1
U1330,item1330,1330,41829.30625,1
U1331,item1331,1331,41829.30694,1
U1332,item1332,1332,41829.30764,1
U1333,item1333,1333,41829.30833,1
U1334,item1334,1334,41829.30903,1
U1335,item1335,1335,41829.30972,1
U1336,item1336,1336,41829.31042,1
U1337,item1337,1337,41829.31111,1
U1338,item1338,1338,41829.31181,1
U1339,item1339,1339,41829.3125,1
U1340,item1340,1340,41829.31319,1
U1341,item1341,1341,41829.31389,1
U1342,item1342,1342,41829.31458,1
U1343,item1343,1343,41829.31528,1
U1344,item1344,1344,41829.31597,1
U1345,item1345,1345,41829.31667,1
U1346,item1346,1346,41829.31736,1
U1347,item1347,1347,41829.31806,1
U1348,item1348,1348,41829.31875,1
U1349,item1349,1349,41829.31944,1
U1350,item1350,1350,41829.32014,1
U1351,item1351,1351,41829.32083,1
U1352,item1352,1352,41829.32153,1
U1353,item1353,1353,41829.32222,1
U1354,item1354,1354,41829.32292,1
U1355,item1355,1355,41829.32361,1
U1356,item1356,1356,41829.32431,1
U1357,item1357,1357,41829.325,1
U1358,item1358,1358,41829.32569,1
U1359,item1359,1359,41829.32639,1
U1360,item1360,1360,41829.32708,1
U1361,item1361,1361,41829.32778,1
U1362,item1362,1362,41829.32847,1
U1363,item1363,1363,41829.32917,1
U1364,item1364,1364,41829.32986,1
U1365,item1365,1365,41829.33056,1
U1366,item1366,1366,41829.33125,1
U1367,item1367,1367,41829.33194,1
U1368,item1368,1368,41829.33264,1
U1369,item1369,1369,41829.33333,1
U1370,item1370,1370,41829.33403,1
U1371,item1371,1371,41829.33472,1
U1372,item1372,1372,41829.33542,1
U1373,item1373,1373,41829.33611,1
U1374,item1374,1374,41829.33681,1
U1375,item1375,1375,41829.3375,1
U1376,item1376,1376,41829.33819,1
U1377,item1377,1377,41829.33889,1
U1378,item1378,1378,41829.33958,1
U1379,item1379,1379,41829.34028,1
U1380,item1380,1380,41829.34097,1
U1381,item1381,1381,41829.34167,1
U1382,item1382,1382,41829.34236,1
U1383,item1383,1383,41829.34306,1
U1384,item1384,1384,41829.34375,1
U1385,item1385,1385,41829.34444,1
U1386,item1386,1386,41829.34514,1
U1387,item1387,1387,41829.34583,1
U1388,item1388,1388,41829.34653,1
U1389,item1389,1389,41829.34722,1
U1390,item1390,1390,41829.34792,1
U1391,item1391,1391,41829.34861,1
U1392,item1392,1392,41829.34931,1
U1393,item1393,1393,41829.35,1
U1394,item1394,1394,41829.35069,1
U1395,item1395,1395,41829.35139,1
U1396,item1396,1396,41829.35208,1
U1397,item1397,1397,41829.35278,1
U1398,item1398,1398,41829.35347,1
U1399,item1399,1399,41829.35417,1
U1400,item1400,1400,41829.35486,1
U1401,item1401,1401,41829.35556,1
U1402,item1402,1402,41829.35625,1
U1403,item1403,1403,41829.35694,1
U1404,item1404,1404,41829.35764,1
U1405,item1405,1405,41829.35833,1
U1406,item1406,1406,41829.35903,1
